country_code,indicator_code,year,value
DZ,SH.XPD.CHEX.GD.ZS,2017,5.9484539
DZ,SH.XPD.CHEX.GD.ZS,2016,6.00080872
DZ,SH.XPD.CHEX.GD.ZS,2015,6.33435678
DZ,SH.XPD.CHEX.GD.ZS,2014,6.01484108
DZ,SH.XPD.CHEX.GD.ZS,2013,5.64541769
DZ,SH.XPD.CHEX.GD.ZS,2012,5.63658524
DZ,SH.XPD.CHEX.GD.ZS,2011,4.82567501
DZ,SH.XPD.CHEX.GD.ZS,2010,4.64001417
DZ,SH.XPD.CHEX.GD.ZS,2009,4.89210796
DZ,SH.XPD.CHEX.GD.ZS,2008,3.98331022
DZ,SH.XPD.CHEX.GD.ZS,2007,3.62011433
DZ,SH.XPD.CHEX.GD.ZS,2006,3.18999887
DZ,SH.XPD.CHEX.GD.ZS,2005,3.1188612
DZ,SH.XPD.CHEX.GD.ZS,2004,3.29030514
DZ,SH.XPD.CHEX.GD.ZS,2003,3.32569361
DZ,SH.XPD.CHEX.GD.ZS,2002,3.44169641
DZ,SH.XPD.CHEX.GD.ZS,2001,3.53628588
DZ,SH.XPD.CHEX.GD.ZS,2000,3.21485448
AD,SH.XPD.CHEX.GD.ZS,2023,7.69928026
AD,SH.XPD.CHEX.GD.ZS,2022,7.52135801
AD,SH.XPD.CHEX.GD.ZS,2021,8.64671707
AD,SH.XPD.CHEX.GD.ZS,2020,8.78462029
AD,SH.XPD.CHEX.GD.ZS,2019,7.32238626
AD,SH.XPD.CHEX.GD.ZS,2018,7.37781096
AD,SH.XPD.CHEX.GD.ZS,2017,7.07158232
AD,SH.XPD.CHEX.GD.ZS,2016,6.94162941
AD,SH.XPD.CHEX.GD.ZS,2015,6.91368532
AD,SH.XPD.CHEX.GD.ZS,2014,6.77313089
AD,SH.XPD.CHEX.GD.ZS,2013,6.79758358
AD,SH.XPD.CHEX.GD.ZS,2012,6.71966314
AD,SH.XPD.CHEX.GD.ZS,2011,7.62052774
AD,SH.XPD.CHEX.GD.ZS,2010,7.68835258
AD,SH.XPD.CHEX.GD.ZS,2009,6.09363031
AD,SH.XPD.CHEX.GD.ZS,2008,5.6787138
AD,SH.XPD.CHEX.GD.ZS,2007,4.94078732
AD,SH.XPD.CHEX.GD.ZS,2006,4.95078182
AD,SH.XPD.CHEX.GD.ZS,2005,5.58296251
AD,SH.XPD.CHEX.GD.ZS,2004,5.27989149
AD,SH.XPD.CHEX.GD.ZS,2003,5.54293585
AD,SH.XPD.CHEX.GD.ZS,2002,5.99621153
AD,SH.XPD.CHEX.GD.ZS,2001,5.86402225
AD,SH.XPD.CHEX.GD.ZS,2000,5.93342304
AO,SH.XPD.CHEX.GD.ZS,2023,2.54692864
AO,SH.XPD.CHEX.GD.ZS,2022,2.60041046
AO,SH.XPD.CHEX.GD.ZS,2021,2.73987103
AO,SH.XPD.CHEX.GD.ZS,2020,2.81688905
AO,SH.XPD.CHEX.GD.ZS,2019,2.20394278
AO,SH.XPD.CHEX.GD.ZS,2018,2.29887486
AO,SH.XPD.CHEX.GD.ZS,2017,2.4379425
AO,SH.XPD.CHEX.GD.ZS,2016,2.39068723
AO,SH.XPD.CHEX.GD.ZS,2015,2.29966879
AO,SH.XPD.CHEX.GD.ZS,2014,2.15680027
AO,SH.XPD.CHEX.GD.ZS,2013,2.4297719
AO,SH.XPD.CHEX.GD.ZS,2012,2.13677311
AO,SH.XPD.CHEX.GD.ZS,2011,2.35561895
AO,SH.XPD.CHEX.GD.ZS,2010,2.36373854
AO,SH.XPD.CHEX.GD.ZS,2009,3.30655909
AO,SH.XPD.CHEX.GD.ZS,2008,2.97807598
AO,SH.XPD.CHEX.GD.ZS,2007,2.65790844
AO,SH.XPD.CHEX.GD.ZS,2006,2.39833426
AO,SH.XPD.CHEX.GD.ZS,2005,2.54726577
AO,SH.XPD.CHEX.GD.ZS,2004,3.46084046
AO,SH.XPD.CHEX.GD.ZS,2003,3.10680342
AO,SH.XPD.CHEX.GD.ZS,2002,2.9398222
AO,SH.XPD.CHEX.GD.ZS,2001,3.95882654
AO,SH.XPD.CHEX.GD.ZS,2000,1.68525279
AG,SH.XPD.CHEX.GD.ZS,2023,3.91348195
AG,SH.XPD.CHEX.GD.ZS,2022,4.43146801
AG,SH.XPD.CHEX.GD.ZS,2021,4.81315422
AG,SH.XPD.CHEX.GD.ZS,2020,5.68408012
AG,SH.XPD.CHEX.GD.ZS,2019,4.27709961
AG,SH.XPD.CHEX.GD.ZS,2018,4.6865654
AG,SH.XPD.CHEX.GD.ZS,2017,4.66318989
AG,SH.XPD.CHEX.GD.ZS,2016,4.93979549
AG,SH.XPD.CHEX.GD.ZS,2015,4.90963078
AG,SH.XPD.CHEX.GD.ZS,2014,5.32218313
AG,SH.XPD.CHEX.GD.ZS,2013,4.9103117
AG,SH.XPD.CHEX.GD.ZS,2012,4.81754541
AG,SH.XPD.CHEX.GD.ZS,2011,4.81000614
AG,SH.XPD.CHEX.GD.ZS,2010,4.75770044
AG,SH.XPD.CHEX.GD.ZS,2009,3.69979143
AG,SH.XPD.CHEX.GD.ZS,2008,3.69396091
AG,SH.XPD.CHEX.GD.ZS,2007,3.92354655
AG,SH.XPD.CHEX.GD.ZS,2006,4.11220551
AG,SH.XPD.CHEX.GD.ZS,2005,4.46260214
AG,SH.XPD.CHEX.GD.ZS,2004,4.58488464
AG,SH.XPD.CHEX.GD.ZS,2003,5.04073191
AG,SH.XPD.CHEX.GD.ZS,2002,4.79512262
AG,SH.XPD.CHEX.GD.ZS,2001,4.95880318
AG,SH.XPD.CHEX.GD.ZS,2000,4.3239274
AR,SH.XPD.CHEX.GD.ZS,2023,10.2695179
AR,SH.XPD.CHEX.GD.ZS,2022,10.15950489
AR,SH.XPD.CHEX.GD.ZS,2021,11.00910187
AR,SH.XPD.CHEX.GD.ZS,2020,10.67246342
AR,SH.XPD.CHEX.GD.ZS,2019,10.11911297
AR,SH.XPD.CHEX.GD.ZS,2018,10.17289257
AR,SH.XPD.CHEX.GD.ZS,2017,10.26057911
AR,SH.XPD.CHEX.GD.ZS,2016,10.05355549
AR,SH.XPD.CHEX.GD.ZS,2015,10.27364159
AR,SH.XPD.CHEX.GD.ZS,2014,9.79773045
AR,SH.XPD.CHEX.GD.ZS,2013,9.92091465
AR,SH.XPD.CHEX.GD.ZS,2012,9.8851881
AR,SH.XPD.CHEX.GD.ZS,2011,9.51042366
AR,SH.XPD.CHEX.GD.ZS,2010,9.4852438
AR,SH.XPD.CHEX.GD.ZS,2009,9.56852913
AR,SH.XPD.CHEX.GD.ZS,2008,8.24087811
AR,SH.XPD.CHEX.GD.ZS,2007,7.86196613
AR,SH.XPD.CHEX.GD.ZS,2006,7.70940399
AR,SH.XPD.CHEX.GD.ZS,2005,7.73392439
AR,SH.XPD.CHEX.GD.ZS,2004,7.09477043
AR,SH.XPD.CHEX.GD.ZS,2003,6.92670012
AR,SH.XPD.CHEX.GD.ZS,2002,7.33203077
AR,SH.XPD.CHEX.GD.ZS,2001,8.26966286
AR,SH.XPD.CHEX.GD.ZS,2000,8.22001076
AM,SH.XPD.CHEX.GD.ZS,2023,9.32119179
AM,SH.XPD.CHEX.GD.ZS,2022,9.96211243
AM,SH.XPD.CHEX.GD.ZS,2021,12.32268524
AM,SH.XPD.CHEX.GD.ZS,2020,12.24056244
AM,SH.XPD.CHEX.GD.ZS,2019,11.3798008
AM,SH.XPD.CHEX.GD.ZS,2018,10.00543404
AM,SH.XPD.CHEX.GD.ZS,2017,10.36270332
AM,SH.XPD.CHEX.GD.ZS,2016,9.95194912
AM,SH.XPD.CHEX.GD.ZS,2015,10.11762714
AM,SH.XPD.CHEX.GD.ZS,2014,10.17827892
AM,SH.XPD.CHEX.GD.ZS,2013,10.32345009
AM,SH.XPD.CHEX.GD.ZS,2012,9.13455009
AM,SH.XPD.CHEX.GD.ZS,2011,9.37588882
AM,SH.XPD.CHEX.GD.ZS,2010,9.23538303
AM,SH.XPD.CHEX.GD.ZS,2009,8.44377708
AM,SH.XPD.CHEX.GD.ZS,2008,6.63976622
AM,SH.XPD.CHEX.GD.ZS,2007,5.49814034
AM,SH.XPD.CHEX.GD.ZS,2006,5.85007095
AM,SH.XPD.CHEX.GD.ZS,2005,5.8618803
AM,SH.XPD.CHEX.GD.ZS,2004,6.05510139
AM,SH.XPD.CHEX.GD.ZS,2003,7.17936182
AM,SH.XPD.CHEX.GD.ZS,2002,7.61358786
AM,SH.XPD.CHEX.GD.ZS,2001,4.64563894
AM,SH.XPD.CHEX.GD.ZS,2000,4.19581175
AU,SH.XPD.CHEX.GD.ZS,2023,10.39852047
AU,SH.XPD.CHEX.GD.ZS,2022,9.89226055
AU,SH.XPD.CHEX.GD.ZS,2021,10.51612186
AU,SH.XPD.CHEX.GD.ZS,2020,10.70324135
AU,SH.XPD.CHEX.GD.ZS,2019,10.25421429
AU,SH.XPD.CHEX.GD.ZS,2018,10.08907509
AU,SH.XPD.CHEX.GD.ZS,2017,10.10880566
AU,SH.XPD.CHEX.GD.ZS,2016,10.08958244
AU,SH.XPD.CHEX.GD.ZS,2015,10.13642025
AU,SH.XPD.CHEX.GD.ZS,2014,9.82833862
AU,SH.XPD.CHEX.GD.ZS,2013,8.7465601
AU,SH.XPD.CHEX.GD.ZS,2012,8.67020702
AU,SH.XPD.CHEX.GD.ZS,2011,8.53425312
AU,SH.XPD.CHEX.GD.ZS,2010,8.4193306
AU,SH.XPD.CHEX.GD.ZS,2009,8.54273987
AU,SH.XPD.CHEX.GD.ZS,2008,8.24737453
AU,SH.XPD.CHEX.GD.ZS,2007,8.0517149
AU,SH.XPD.CHEX.GD.ZS,2006,7.97161102
AU,SH.XPD.CHEX.GD.ZS,2005,7.9648633
AU,SH.XPD.CHEX.GD.ZS,2004,8.08257675
AU,SH.XPD.CHEX.GD.ZS,2003,7.87659502
AU,SH.XPD.CHEX.GD.ZS,2002,7.87221003
AU,SH.XPD.CHEX.GD.ZS,2001,7.67391729
AU,SH.XPD.CHEX.GD.ZS,2000,7.58869076
AT,SH.XPD.CHEX.GD.ZS,2023,11.15297318
AT,SH.XPD.CHEX.GD.ZS,2022,11.22519779
AT,SH.XPD.CHEX.GD.ZS,2021,12.185215
AT,SH.XPD.CHEX.GD.ZS,2020,11.41292953
AT,SH.XPD.CHEX.GD.ZS,2019,10.62530422
AT,SH.XPD.CHEX.GD.ZS,2018,10.5157156
AT,SH.XPD.CHEX.GD.ZS,2017,10.57132816
AT,SH.XPD.CHEX.GD.ZS,2016,10.51713753
AT,SH.XPD.CHEX.GD.ZS,2015,10.51688385
AT,SH.XPD.CHEX.GD.ZS,2014,10.51159096
AT,SH.XPD.CHEX.GD.ZS,2013,10.40574837
AT,SH.XPD.CHEX.GD.ZS,2012,10.30198097
AT,SH.XPD.CHEX.GD.ZS,2011,10.1370182
AT,SH.XPD.CHEX.GD.ZS,2010,10.31620026
AT,SH.XPD.CHEX.GD.ZS,2009,10.31152916
AT,SH.XPD.CHEX.GD.ZS,2008,9.83415222
AT,SH.XPD.CHEX.GD.ZS,2007,9.60482597
AT,SH.XPD.CHEX.GD.ZS,2006,9.64073944
AT,SH.XPD.CHEX.GD.ZS,2005,9.71779728
AT,SH.XPD.CHEX.GD.ZS,2004,9.81532383
AT,SH.XPD.CHEX.GD.ZS,2003,9.69844246
AT,SH.XPD.CHEX.GD.ZS,2002,9.59139919
AT,SH.XPD.CHEX.GD.ZS,2001,9.45243549
AT,SH.XPD.CHEX.GD.ZS,2000,9.38934517
AZ,SH.XPD.CHEX.GD.ZS,2023,4.27113533
AZ,SH.XPD.CHEX.GD.ZS,2022,3.41549611
AZ,SH.XPD.CHEX.GD.ZS,2021,4.68526697
AZ,SH.XPD.CHEX.GD.ZS,2020,5.84817696
AZ,SH.XPD.CHEX.GD.ZS,2019,4.18188763
AZ,SH.XPD.CHEX.GD.ZS,2018,3.83661342
AZ,SH.XPD.CHEX.GD.ZS,2017,4.07396507
AZ,SH.XPD.CHEX.GD.ZS,2016,4.42241955
AZ,SH.XPD.CHEX.GD.ZS,2015,4.34131384
AZ,SH.XPD.CHEX.GD.ZS,2014,3.58703041
AZ,SH.XPD.CHEX.GD.ZS,2013,3.22551084
AZ,SH.XPD.CHEX.GD.ZS,2012,3.15682149
AZ,SH.XPD.CHEX.GD.ZS,2011,2.59547186
AZ,SH.XPD.CHEX.GD.ZS,2010,2.64634848
AZ,SH.XPD.CHEX.GD.ZS,2009,2.76541352
AZ,SH.XPD.CHEX.GD.ZS,2008,2.04814458
AZ,SH.XPD.CHEX.GD.ZS,2007,1.99422264
AZ,SH.XPD.CHEX.GD.ZS,2006,2.07059145
AZ,SH.XPD.CHEX.GD.ZS,2005,2.22960997
AZ,SH.XPD.CHEX.GD.ZS,2004,2.65944242
AZ,SH.XPD.CHEX.GD.ZS,2003,2.72699213
AZ,SH.XPD.CHEX.GD.ZS,2002,2.73097301
AZ,SH.XPD.CHEX.GD.ZS,2001,2.774194
AZ,SH.XPD.CHEX.GD.ZS,2000,2.94891715
BS,SH.XPD.CHEX.GD.ZS,2023,6.30260801
BS,SH.XPD.CHEX.GD.ZS,2022,7.04287481
BS,SH.XPD.CHEX.GD.ZS,2021,6.78537178
BS,SH.XPD.CHEX.GD.ZS,2020,7.3983264
BS,SH.XPD.CHEX.GD.ZS,2019,5.70484161
BS,SH.XPD.CHEX.GD.ZS,2018,5.83890343
BS,SH.XPD.CHEX.GD.ZS,2017,6.6036396
BS,SH.XPD.CHEX.GD.ZS,2016,5.65515327
BS,SH.XPD.CHEX.GD.ZS,2015,5.244627
BS,SH.XPD.CHEX.GD.ZS,2014,5.64133978
BS,SH.XPD.CHEX.GD.ZS,2013,5.68411207
BS,SH.XPD.CHEX.GD.ZS,2012,5.3190918
BS,SH.XPD.CHEX.GD.ZS,2011,5.32398558
BS,SH.XPD.CHEX.GD.ZS,2010,5.25594234
BS,SH.XPD.CHEX.GD.ZS,2009,5.1500144
BS,SH.XPD.CHEX.GD.ZS,2008,4.86261654
BS,SH.XPD.CHEX.GD.ZS,2007,4.49598694
BS,SH.XPD.CHEX.GD.ZS,2006,4.30935764
BS,SH.XPD.CHEX.GD.ZS,2005,4.03196478
BS,SH.XPD.CHEX.GD.ZS,2004,4.04628181
BS,SH.XPD.CHEX.GD.ZS,2003,4.01998568
BS,SH.XPD.CHEX.GD.ZS,2002,3.81251931
BS,SH.XPD.CHEX.GD.ZS,2001,3.92440891
BS,SH.XPD.CHEX.GD.ZS,2000,3.80487037
BH,SH.XPD.CHEX.GD.ZS,2023,3.99562383
BH,SH.XPD.CHEX.GD.ZS,2022,3.89098358
BH,SH.XPD.CHEX.GD.ZS,2021,4.32771444
BH,SH.XPD.CHEX.GD.ZS,2020,4.55685711
BH,SH.XPD.CHEX.GD.ZS,2019,3.78430986
BH,SH.XPD.CHEX.GD.ZS,2018,3.94324946
BH,SH.XPD.CHEX.GD.ZS,2017,4.30236721
BH,SH.XPD.CHEX.GD.ZS,2016,4.62360859
BH,SH.XPD.CHEX.GD.ZS,2015,4.75126362
BH,SH.XPD.CHEX.GD.ZS,2014,4.2369051
BH,SH.XPD.CHEX.GD.ZS,2013,4.14491081
BH,SH.XPD.CHEX.GD.ZS,2012,3.95061135
BH,SH.XPD.CHEX.GD.ZS,2011,3.7181015
BH,SH.XPD.CHEX.GD.ZS,2010,3.92259479
BH,SH.XPD.CHEX.GD.ZS,2009,4.15054226
BH,SH.XPD.CHEX.GD.ZS,2008,3.07321215
BH,SH.XPD.CHEX.GD.ZS,2007,3.16071057
BH,SH.XPD.CHEX.GD.ZS,2006,2.98138189
BH,SH.XPD.CHEX.GD.ZS,2005,3.12594414
BH,SH.XPD.CHEX.GD.ZS,2004,3.35499287
BH,SH.XPD.CHEX.GD.ZS,2003,3.72810912
BH,SH.XPD.CHEX.GD.ZS,2002,3.52897096
BH,SH.XPD.CHEX.GD.ZS,2001,3.3434751
BH,SH.XPD.CHEX.GD.ZS,2000,3.20020556
BD,SH.XPD.CHEX.GD.ZS,2023,2.17014575
BD,SH.XPD.CHEX.GD.ZS,2022,2.21544909
BD,SH.XPD.CHEX.GD.ZS,2021,2.26678729
BD,SH.XPD.CHEX.GD.ZS,2020,2.18254924
BD,SH.XPD.CHEX.GD.ZS,2019,2.12712646
BD,SH.XPD.CHEX.GD.ZS,2018,2.31622243
BD,SH.XPD.CHEX.GD.ZS,2017,2.36720181
BD,SH.XPD.CHEX.GD.ZS,2016,2.38938212
BD,SH.XPD.CHEX.GD.ZS,2015,2.27217698
BD,SH.XPD.CHEX.GD.ZS,2014,2.27915168
BD,SH.XPD.CHEX.GD.ZS,2013,2.29574466
BD,SH.XPD.CHEX.GD.ZS,2012,2.3537879
BD,SH.XPD.CHEX.GD.ZS,2011,2.36418128
BD,SH.XPD.CHEX.GD.ZS,2010,2.28807664
BD,SH.XPD.CHEX.GD.ZS,2009,2.18321705
BD,SH.XPD.CHEX.GD.ZS,2008,2.11878848
BD,SH.XPD.CHEX.GD.ZS,2007,2.17268491
BD,SH.XPD.CHEX.GD.ZS,2006,2.10646582
BD,SH.XPD.CHEX.GD.ZS,2005,2.05873919
BD,SH.XPD.CHEX.GD.ZS,2004,1.99854314
BD,SH.XPD.CHEX.GD.ZS,2003,1.96152198
BD,SH.XPD.CHEX.GD.ZS,2002,1.93417108
BD,SH.XPD.CHEX.GD.ZS,2001,1.77201855
BD,SH.XPD.CHEX.GD.ZS,2000,1.80504513
BB,SH.XPD.CHEX.GD.ZS,2023,5.40463829
BB,SH.XPD.CHEX.GD.ZS,2022,5.8744669
BB,SH.XPD.CHEX.GD.ZS,2021,7.4427762
BB,SH.XPD.CHEX.GD.ZS,2020,6.7272892
BB,SH.XPD.CHEX.GD.ZS,2019,5.67476797
BB,SH.XPD.CHEX.GD.ZS,2018,5.83037996
BB,SH.XPD.CHEX.GD.ZS,2017,6.0020504
BB,SH.XPD.CHEX.GD.ZS,2016,6.19479513
BB,SH.XPD.CHEX.GD.ZS,2015,6.09170628
BB,SH.XPD.CHEX.GD.ZS,2014,6.09732294
BB,SH.XPD.CHEX.GD.ZS,2013,6.48274279
BB,SH.XPD.CHEX.GD.ZS,2012,6.85218811
BB,SH.XPD.CHEX.GD.ZS,2011,6.05910301
BB,SH.XPD.CHEX.GD.ZS,2010,5.97029495
BB,SH.XPD.CHEX.GD.ZS,2009,6.30137348
BB,SH.XPD.CHEX.GD.ZS,2008,5.73821974
BB,SH.XPD.CHEX.GD.ZS,2007,5.36863089
BB,SH.XPD.CHEX.GD.ZS,2006,5.90468073
BB,SH.XPD.CHEX.GD.ZS,2005,6.14326382
BB,SH.XPD.CHEX.GD.ZS,2004,6.7109499
BB,SH.XPD.CHEX.GD.ZS,2003,6.17312717
BB,SH.XPD.CHEX.GD.ZS,2002,5.41338634
BB,SH.XPD.CHEX.GD.ZS,2001,5.10418987
BB,SH.XPD.CHEX.GD.ZS,2000,4.92612553
BY,SH.XPD.CHEX.GD.ZS,2023,7.08167362
BY,SH.XPD.CHEX.GD.ZS,2022,6.57784128
BY,SH.XPD.CHEX.GD.ZS,2021,6.56549978
BY,SH.XPD.CHEX.GD.ZS,2020,6.40607214
BY,SH.XPD.CHEX.GD.ZS,2019,5.86133814
BY,SH.XPD.CHEX.GD.ZS,2018,5.52699471
BY,SH.XPD.CHEX.GD.ZS,2017,5.75974846
BY,SH.XPD.CHEX.GD.ZS,2016,5.91054153
BY,SH.XPD.CHEX.GD.ZS,2015,6.06528044
BY,SH.XPD.CHEX.GD.ZS,2014,5.38792181
BY,SH.XPD.CHEX.GD.ZS,2013,5.69563103
BY,SH.XPD.CHEX.GD.ZS,2012,5.24538946
BY,SH.XPD.CHEX.GD.ZS,2011,4.87452745
BY,SH.XPD.CHEX.GD.ZS,2010,5.65694332
BY,SH.XPD.CHEX.GD.ZS,2009,5.3906498
BY,SH.XPD.CHEX.GD.ZS,2008,5.29448891
BY,SH.XPD.CHEX.GD.ZS,2007,5.6917243
BY,SH.XPD.CHEX.GD.ZS,2006,5.57366323
BY,SH.XPD.CHEX.GD.ZS,2005,6.07036304
BY,SH.XPD.CHEX.GD.ZS,2004,5.73650646
BY,SH.XPD.CHEX.GD.ZS,2003,5.77103186
BY,SH.XPD.CHEX.GD.ZS,2002,5.62404203
BY,SH.XPD.CHEX.GD.ZS,2001,5.7064805
BY,SH.XPD.CHEX.GD.ZS,2000,5.28088045
BE,SH.XPD.CHEX.GD.ZS,2023,10.80371571
BE,SH.XPD.CHEX.GD.ZS,2022,10.73976326
BE,SH.XPD.CHEX.GD.ZS,2021,11.28825092
BE,SH.XPD.CHEX.GD.ZS,2020,11.46253014
BE,SH.XPD.CHEX.GD.ZS,2019,10.85831451
BE,SH.XPD.CHEX.GD.ZS,2018,10.9937973
BE,SH.XPD.CHEX.GD.ZS,2017,10.94042683
BE,SH.XPD.CHEX.GD.ZS,2016,10.89833736
BE,SH.XPD.CHEX.GD.ZS,2015,10.88387299
BE,SH.XPD.CHEX.GD.ZS,2014,10.62032604
BE,SH.XPD.CHEX.GD.ZS,2013,10.63787556
BE,SH.XPD.CHEX.GD.ZS,2012,10.5865345
BE,SH.XPD.CHEX.GD.ZS,2011,10.41302204
BE,SH.XPD.CHEX.GD.ZS,2010,10.41325188
BE,SH.XPD.CHEX.GD.ZS,2009,10.54393387
BE,SH.XPD.CHEX.GD.ZS,2008,9.60036659
BE,SH.XPD.CHEX.GD.ZS,2007,9.1392889
BE,SH.XPD.CHEX.GD.ZS,2006,9.1325655
BE,SH.XPD.CHEX.GD.ZS,2005,9.25018311
BE,SH.XPD.CHEX.GD.ZS,2004,9.35496902
BE,SH.XPD.CHEX.GD.ZS,2003,9.18925285
BE,SH.XPD.CHEX.GD.ZS,2002,8.3182106
BE,SH.XPD.CHEX.GD.ZS,2001,8.14988899
BE,SH.XPD.CHEX.GD.ZS,2000,7.99917603
BZ,SH.XPD.CHEX.GD.ZS,2023,4.14735794
BZ,SH.XPD.CHEX.GD.ZS,2022,4.21643019
BZ,SH.XPD.CHEX.GD.ZS,2021,5.04598379
BZ,SH.XPD.CHEX.GD.ZS,2020,5.33901167
BZ,SH.XPD.CHEX.GD.ZS,2019,4.81608105
BZ,SH.XPD.CHEX.GD.ZS,2018,4.75529861
BZ,SH.XPD.CHEX.GD.ZS,2017,4.62228823
BZ,SH.XPD.CHEX.GD.ZS,2016,4.77207184
BZ,SH.XPD.CHEX.GD.ZS,2015,4.65988731
BZ,SH.XPD.CHEX.GD.ZS,2014,4.87071466
BZ,SH.XPD.CHEX.GD.ZS,2013,4.42128754
BZ,SH.XPD.CHEX.GD.ZS,2012,4.34283972
BZ,SH.XPD.CHEX.GD.ZS,2011,4.52904415
BZ,SH.XPD.CHEX.GD.ZS,2010,4.47716761
BZ,SH.XPD.CHEX.GD.ZS,2009,4.50473404
BZ,SH.XPD.CHEX.GD.ZS,2008,4.51286459
BZ,SH.XPD.CHEX.GD.ZS,2007,4.05345058
BZ,SH.XPD.CHEX.GD.ZS,2006,3.54883528
BZ,SH.XPD.CHEX.GD.ZS,2005,3.43729496
BZ,SH.XPD.CHEX.GD.ZS,2004,3.41825557
BZ,SH.XPD.CHEX.GD.ZS,2003,3.5292151
BZ,SH.XPD.CHEX.GD.ZS,2002,3.55506229
BZ,SH.XPD.CHEX.GD.ZS,2001,3.45384741
BZ,SH.XPD.CHEX.GD.ZS,2000,2.93866777
BJ,SH.XPD.CHEX.GD.ZS,2023,3.33732462
BJ,SH.XPD.CHEX.GD.ZS,2022,2.98184395
BJ,SH.XPD.CHEX.GD.ZS,2021,2.91589761
BJ,SH.XPD.CHEX.GD.ZS,2020,3.0512166
BJ,SH.XPD.CHEX.GD.ZS,2019,3.00206876
BJ,SH.XPD.CHEX.GD.ZS,2018,3.4364984
BJ,SH.XPD.CHEX.GD.ZS,2017,3.67389345
BJ,SH.XPD.CHEX.GD.ZS,2016,3.62042856
BJ,SH.XPD.CHEX.GD.ZS,2015,2.72813416
BJ,SH.XPD.CHEX.GD.ZS,2014,2.69111967
BJ,SH.XPD.CHEX.GD.ZS,2013,2.86880755
BJ,SH.XPD.CHEX.GD.ZS,2012,3.07562971
BJ,SH.XPD.CHEX.GD.ZS,2011,2.99865556
BJ,SH.XPD.CHEX.GD.ZS,2010,3.01848245
BJ,SH.XPD.CHEX.GD.ZS,2009,2.89953876
BJ,SH.XPD.CHEX.GD.ZS,2008,2.65178108
BJ,SH.XPD.CHEX.GD.ZS,2007,2.93715644
BJ,SH.XPD.CHEX.GD.ZS,2006,3.28773856
BJ,SH.XPD.CHEX.GD.ZS,2005,3.22345805
BJ,SH.XPD.CHEX.GD.ZS,2004,3.23273873
BJ,SH.XPD.CHEX.GD.ZS,2003,3.11678505
BJ,SH.XPD.CHEX.GD.ZS,2002,3.09589195
BJ,SH.XPD.CHEX.GD.ZS,2001,3.30417323
BJ,SH.XPD.CHEX.GD.ZS,2000,2.9591713
BT,SH.XPD.CHEX.GD.ZS,2023,4.41551638
BT,SH.XPD.CHEX.GD.ZS,2022,3.91757464
BT,SH.XPD.CHEX.GD.ZS,2021,4.78581429
BT,SH.XPD.CHEX.GD.ZS,2020,4.08451509
BT,SH.XPD.CHEX.GD.ZS,2019,3.37511158
BT,SH.XPD.CHEX.GD.ZS,2018,3.06896734
BT,SH.XPD.CHEX.GD.ZS,2017,3.11215067
BT,SH.XPD.CHEX.GD.ZS,2016,3.27756715
BT,SH.XPD.CHEX.GD.ZS,2015,3.43653083
BT,SH.XPD.CHEX.GD.ZS,2014,3.23226452
BT,SH.XPD.CHEX.GD.ZS,2013,3.34862685
BT,SH.XPD.CHEX.GD.ZS,2012,3.25988412
BT,SH.XPD.CHEX.GD.ZS,2011,3.02062726
BT,SH.XPD.CHEX.GD.ZS,2010,3.25758624
BT,SH.XPD.CHEX.GD.ZS,2009,3.29665017
BT,SH.XPD.CHEX.GD.ZS,2008,3.14842224
BT,SH.XPD.CHEX.GD.ZS,2007,3.83774948
BT,SH.XPD.CHEX.GD.ZS,2006,4.08523893
BT,SH.XPD.CHEX.GD.ZS,2005,3.83308983
BT,SH.XPD.CHEX.GD.ZS,2004,4.26397753
BT,SH.XPD.CHEX.GD.ZS,2003,3.83481455
BT,SH.XPD.CHEX.GD.ZS,2002,3.95161104
BT,SH.XPD.CHEX.GD.ZS,2001,4.60037947
BT,SH.XPD.CHEX.GD.ZS,2000,4.13867903
BO,SH.XPD.CHEX.GD.ZS,2023,6.91864729
BO,SH.XPD.CHEX.GD.ZS,2022,7.15933084
BO,SH.XPD.CHEX.GD.ZS,2021,8.16016769
BO,SH.XPD.CHEX.GD.ZS,2020,8.0225811
BO,SH.XPD.CHEX.GD.ZS,2019,6.88792992
BO,SH.XPD.CHEX.GD.ZS,2018,6.60399437
BO,SH.XPD.CHEX.GD.ZS,2017,6.4901948
BO,SH.XPD.CHEX.GD.ZS,2016,6.83333063
BO,SH.XPD.CHEX.GD.ZS,2015,6.55064964
BO,SH.XPD.CHEX.GD.ZS,2014,5.89613628
BO,SH.XPD.CHEX.GD.ZS,2013,5.57465124
BO,SH.XPD.CHEX.GD.ZS,2012,5.2539444
BO,SH.XPD.CHEX.GD.ZS,2011,5.17306805
BO,SH.XPD.CHEX.GD.ZS,2010,5.20230532
BO,SH.XPD.CHEX.GD.ZS,2009,5.17444515
BO,SH.XPD.CHEX.GD.ZS,2008,4.60677242
BO,SH.XPD.CHEX.GD.ZS,2007,4.6968894
BO,SH.XPD.CHEX.GD.ZS,2006,4.66087532
BO,SH.XPD.CHEX.GD.ZS,2005,5.07408142
BO,SH.XPD.CHEX.GD.ZS,2004,4.86315727
BO,SH.XPD.CHEX.GD.ZS,2003,5.19709635
BO,SH.XPD.CHEX.GD.ZS,2002,4.89645052
